name,team_x,assists,bonus,bps,creativity,goals_conceded,goals_scored,ict_index,influence,start_hour,minutes,opponent_team,opp_team_name,own_goals,penalties_missed,red_cards,selected,team_a_score,team_h_score,threat,transfers_in,transfers_out,value,was_home,yellow_cards,points,points_after
166,6,0,0,0,0.0,0,0,0.0,0.0,14,0,6,7,0,0,0,14838,0.0,3.0,0.0,0,0,55,1,0,0,0.0
17,15,0,0,5,1.2,0,0,0.4,2.4,11,15,9,10,0,0,0,130051,1.0,5.0,0.0,0,0,80,1,0,1,1.0
194,10,0,0,7,1.3,1,0,0.5,3.6,11,45,12,15,0,0,0,112933,1.0,5.0,0.0,0,0,65,0,0,1,0.0
33,16,0,0,26,1.1,4,1,10.4,33.0,13,84,18,24,0,0,0,484010,4.0,2.0,70.0,0,0,75,1,0,6,1.0
184,11,0,0,0,0.0,0,0,0.0,0.0,14,0,19,25,0,0,0,105111,0.0,1.0,0.0,0,0,75,1,0,0,1.0
56,1,0,1,29,0.9,3,1,6.0,34.2,14,90,17,22,0,0,0,2574177,2.0,3.0,25.0,0,0,80,0,0,7,8.0
90,14,0,0,4,13.6,0,0,1.6,2.4,15,20,16,21,0,0,0,208816,0.0,1.0,0.0,0,0,85,0,0,1,11.0
86,4,0,0,0,0.0,0,0,0.0,0.0,14,0,4,5,0,0,0,12723,2.0,1.0,0.0,0,0,50,0,0,0,0.0
69,8,0,1,26,2.3,1,1,12.0,34.2,14,90,15,20,0,0,0,686033,1.0,3.0,83.0,0,0,80,1,0,7,7.0
181,1,0,0,0,0.0,0,0,0.0,0.0,14,0,17,22,0,0,0,312088,2.0,3.0,0.0,0,0,75,0,0,0,0.0
182,10,0,0,0,10.8,5,0,1.8,0.0,11,76,12,15,0,0,0,1258401,1.0,5.0,8.0,0,0,80,0,0,2,4.0
107,11,0,0,23,24.7,0,1,12.1,37.2,14,90,19,25,0,0,0,1032316,0.0,1.0,59.0,0,0,105,1,1,5,2.0
2,20,0,0,24,1.0,3,1,7.4,33.2,14,90,7,8,0,0,0,65676,1.0,3.0,40.0,0,0,60,0,0,6,2.0
127,17,0,0,5,0.3,0,0,0.7,2.4,16,13,10,12,0,0,0,8779,3.0,0.0,4.0,0,0,55,1,0,1,1.0
186,0,0,0,0,0.0,0,0,0.0,0.0,19,0,2,3,0,0,0,200068,0.0,2.0,0.0,0,0,100,0,0,0,1.0
13,16,1,1,34,48.3,4,0,9.8,39.6,13,90,18,24,0,0,0,293340,4.0,2.0,10.0,0,0,65,1,0,6,2.0
119,16,0,0,3,0.8,0,0,0.1,0.0,13,5,18,24,0,0,0,44613,4.0,2.0,0.0,0,0,60,1,0,1,1.0
45,7,0,0,1,0.3,1,0,0.1,0.0,14,33,5,6,0,0,0,96513,0.0,3.0,4.0,0,0,65,0,0,1,1.0
108,5,0,0,10,2.5,0,0,2.6,6.6,14,69,3,4,0,0,0,58733,2.0,1.0,17.0,0,0,55,1,0,2,1.0
44,5,0,0,3,12.0,2,0,4.1,3.8,14,90,3,4,0,0,0,220337,2.0,1.0,25.0,0,0,70,1,0,2,2.0
122,7,0,0,0,11.9,3,0,4.6,14.8,14,90,5,6,0,0,0,48838,0.0,3.0,19.0,0,0,60,0,0,2,1.0
192,12,0,2,30,14.2,0,1,7.3,37.6,16,29,14,17,0,0,0,406171,3.0,0.0,21.0,0,0,90,0,0,7,1.0
214,17,0,0,0,2.5,3,0,2.3,3.6,16,76,10,12,0,0,0,449744,3.0,0.0,17.0,0,0,60,1,0,2,2.0
4,22,0,0,0,0.0,0,0,0.0,0.0,14,0,1,1,0,0,0,20264,2.0,3.0,0.0,0,0,45,1,0,0,0.0
138,11,0,0,2,3.7,0,0,1.3,1.4,14,18,19,25,0,0,0,929331,0.0,1.0,8.0,0,0,75,1,0,1,1.0
23,22,0,0,0,0.0,0,0,0.0,0.0,14,0,1,1,0,0,0,17050,2.0,3.0,0.0,0,0,50,1,0,0,0.0
145,5,0,0,0,0.0,0,0,0.0,0.0,14,0,3,4,0,0,0,0,2.0,1.0,0.0,0,0,45,1,0,0,0.0
103,3,0,0,4,15.8,0,0,2.6,6.2,19,90,0,0,0,0,0,2065056,0.0,2.0,4.0,0,0,65,1,0,2,2.0
180,6,0,0,0,0.0,0,0,0.0,0.0,14,0,6,7,0,0,0,2369,0.0,3.0,0.0,0,0,65,1,0,0,0.0
74,15,0,0,0,0.0,0,0,0.0,0.0,11,0,9,10,0,0,0,556860,1.0,5.0,0.0,0,0,85,1,0,0,0.0
164,20,0,0,0,0.0,0,0,0.0,0.0,14,0,7,8,0,0,0,849691,1.0,3.0,0.0,0,0,45,0,0,0,0.0
22,5,0,0,3,10.1,2,0,1.2,2.2,14,20,3,4,0,0,0,133470,2.0,1.0,0.0,0,0,55,1,0,1,2.0
196,6,0,0,0,0.0,0,0,0.0,0.0,14,0,6,7,0,0,0,485681,0.0,3.0,0.0,0,0,115,1,0,0,8.0
204,20,0,0,0,0.0,0,0,0.0,0.0,14,0,7,8,0,0,0,13833,1.0,3.0,0.0,0,0,55,0,0,0,0.0
3,17,0,0,3,0.5,0,0,3.7,3.2,16,13,10,12,0,0,0,31923,3.0,0.0,33.0,0,0,50,1,0,1,0.0
161,1,0,0,0,0.0,0,0,0.0,0.0,14,0,17,22,0,0,0,129,2.0,3.0,0.0,0,0,55,0,0,0,0.0
219,6,0,0,6,12.8,0,0,4.0,1.2,14,90,6,7,0,0,0,335608,0.0,3.0,26.0,0,0,90,1,0,2,1.0
183,25,0,0,0,0.0,0,0,0.0,0.0,14,0,8,11,0,0,0,17822,0.0,1.0,0.0,0,0,50,0,0,0,0.0
96,21,0,0,0,0.0,0,0,0.0,0.0,15,0,11,14,0,0,0,991445,0.0,1.0,0.0,0,0,125,1,0,0,0.0
220,22,0,0,3,0.3,1,0,0.2,2.0,14,11,1,1,0,0,0,225411,2.0,3.0,0.0,0,0,55,1,0,1,1.0
129,22,0,0,0,0.0,0,0,0.0,0.0,14,0,1,1,0,0,0,16092,2.0,3.0,0.0,0,0,55,1,0,0,0.0
173,4,0,0,20,6.5,1,1,11.5,34.0,14,90,4,5,0,0,0,160421,2.0,1.0,74.0,0,0,65,0,1,5,6.0
57,4,0,0,0,0.0,0,0,0.0,0.0,14,0,4,5,0,0,0,12873,2.0,1.0,0.0,0,0,60,0,0,0,0.0
0,4,0,0,0,0.0,0,0,0.0,0.0,14,0,4,5,0,0,0,15789,2.0,1.0,0.0,0,0,55,0,0,0,1.0
14,4,0,0,0,0.0,0,0,0.0,0.0,14,0,4,5,0,0,0,0,2.0,1.0,0.0,0,0,45,0,0,0,0.0
84,25,0,0,3,0.0,0,0,0.0,0.0,14,1,8,11,0,0,0,59391,0.0,1.0,0.0,0,0,60,0,0,1,1.0
165,24,2,3,40,18.7,2,1,12.9,55.6,13,90,13,16,0,1,0,1617415,4.0,2.0,55.0,0,0,75,0,0,13,16.0
223,1,0,0,0,0.0,0,0,0.0,0.0,14,0,17,22,0,0,0,16681,2.0,3.0,0.0,0,0,55,0,0,0,1.0
130,22,0,1,28,0.3,2,1,6.3,36.2,14,24,1,1,0,0,0,22290,2.0,3.0,26.0,0,0,50,1,0,6,1.0
55,20,0,0,0,0.0,0,0,0.0,0.0,14,0,7,8,0,0,0,2798,1.0,3.0,0.0,0,0,45,0,0,0,0.0
95,3,0,0,0,0.0,0,0,0.0,0.0,19,0,0,0,0,0,0,3289,0.0,2.0,0.0,0,0,55,1,0,0,0.0
123,17,0,0,0,0.0,0,0,0.0,0.0,16,0,10,12,0,0,0,3139,3.0,0.0,0.0,0,0,55,1,0,0,0.0
169,8,0,0,0,0.0,0,0,0.0,0.0,14,0,15,20,0,0,0,0,1.0,3.0,0.0,0,0,45,1,0,0,0.0
137,1,0,0,0,0.0,0,0,0.0,0.0,14,0,13,16,0,0,0,160965,0.0,2.0,0.0,8143,21980,45,1,0,0,0.0
168,8,0,0,2,0.0,0,0,0.0,0.0,14,1,9,10,0,0,0,0,2.0,2.0,0.0,0,0,60,0,0,1,0.0
126,22,0,0,6,37.6,0,0,4.8,8.6,16,25,3,4,0,0,0,18983,0.0,2.0,2.0,1294,5507,55,0,0,1,2.0
190,8,0,0,2,31.6,2,0,7.9,4.8,14,90,9,10,0,0,0,1215805,2.0,2.0,43.0,372245,49849,76,0,0,2,1.0
21,20,0,0,0,0.0,0,0,0.0,0.0,13,0,12,15,0,0,0,52467,1.0,1.0,0.0,6021,10416,50,1,0,0,1.0
208,22,0,0,0,0.0,0,0,0.0,0.0,16,0,3,4,0,0,0,260250,0.0,2.0,0.0,6250,57339,45,0,0,0,0.0
101,22,0,0,0,0.0,0,0,0.0,0.0,16,0,3,4,0,0,0,38344,0.0,2.0,0.0,3744,8107,50,0,0,0,0.0
191,7,0,0,0,0.0,0,0,0.0,0.0,14,0,2,3,0,0,0,17246,0.0,0.0,0.0,10813,2629,45,1,0,0,0.0
212,6,0,0,0,0.0,0,0,0.0,0.0,15,0,0,0,0,0,0,30353,2.0,0.0,0.0,2438,21898,65,0,0,0,0.0
188,25,0,0,-2,47.8,1,0,13.8,4.0,13,90,16,21,0,0,0,244968,1.0,0.0,86.0,16333,42249,75,1,1,1,2.0
78,22,0,0,6,16.1,2,0,5.0,11.6,16,90,3,4,0,0,0,312447,0.0,2.0,22.0,242587,40422,51,0,0,2,1.0
75,0,0,0,0,0.0,0,0,0.0,0.0,15,0,5,6,0,0,0,6834,2.0,0.0,0.0,390,2576,55,1,0,0,0.0
41,20,1,0,13,25.6,1,0,4.1,3.6,13,90,12,15,0,0,0,129701,1.0,1.0,12.0,11466,16774,70,1,0,5,2.0
67,12,0,0,0,0.0,0,0,0.0,0.0,11,0,4,5,0,0,0,87580,0.0,2.0,0.0,9609,17931,50,1,0,0,0.0
15,22,0,0,0,0.0,0,0,0.0,0.0,16,0,3,4,0,0,0,19563,0.0,2.0,0.0,2314,4906,55,0,0,0,0.0
111,7,0,0,0,0.0,0,0,0.0,0.0,14,0,2,3,0,0,0,11816,0.0,0.0,0.0,3277,2086,55,1,0,0,0.0
52,21,0,0,0,0.0,0,0,0.0,0.0,13,0,19,25,0,0,0,163397,1.0,0.0,0.0,34134,16728,45,0,0,0,0.0
200,10,0,0,0,0.0,0,0,0.0,0.0,14,0,7,8,0,0,0,53807,2.0,2.0,0.0,28684,5566,45,1,0,0,0.0
12,0,0,0,0,0.0,0,0,0.0,0.0,15,0,5,6,0,0,0,108809,2.0,0.0,0.0,599,82604,84,1,0,0,1.0
156,5,0,0,0,0.0,0,0,0.0,0.0,11,0,10,12,0,0,0,62676,0.0,2.0,0.0,1950,10917,55,0,0,0,1.0
153,3,0,0,0,0.0,0,0,0.0,0.0,14,0,6,7,0,0,0,14948,0.0,0.0,0.0,3765,3210,55,0,0,0,0.0
87,0,0,0,4,3.3,0,0,1.0,4.2,15,11,5,6,0,0,0,36294,2.0,0.0,2.0,14950,8749,50,1,0,1,0.0
72,16,0,0,0,0.0,0,0,0.0,0.0,14,0,1,1,0,0,0,16874,0.0,2.0,0.0,2010,3672,55,0,0,0,0.0
166,6,0,0,0,0.0,0,0,0.0,0.0,15,0,0,0,0,0,0,12915,2.0,0.0,0.0,1384,5421,55,0,0,0,0.0
17,15,0,0,-4,1.6,1,0,4.1,0.0,13,58,15,20,0,0,0,105654,1.0,1.0,40.0,8823,50337,79,0,0,1,1.0
194,10,0,0,0,0.0,0,0,0.0,0.0,14,0,7,8,0,0,0,118868,2.0,2.0,0.0,10517,22120,65,1,0,0,1.0
33,16,0,0,-4,10.7,2,0,2.3,0.0,14,90,1,1,0,0,0,539593,0.0,2.0,15.0,56448,37965,75,0,1,1,9.0
184,11,0,0,2,0.0,2,0,0.1,1.0,19,26,18,24,0,0,0,83139,1.0,4.0,0.0,3149,33292,74,0,0,1,0.0
56,1,0,2,32,3.4,0,1,6.8,32.4,14,90,13,16,0,0,0,2815876,0.0,2.0,32.0,192487,142132,80,1,0,8,4.0
90,14,2,3,39,42.5,0,0,10.1,38.4,14,90,14,17,0,0,0,236822,0.0,5.0,20.0,33603,50795,85,1,0,11,12.0
86,4,0,0,0,0.0,0,0,0.0,0.0,16,0,17,22,0,0,0,15827,0.0,2.0,0.0,2850,3283,50,1,0,0,0.0
69,8,0,1,26,25.4,2,1,14.7,47.8,14,89,9,10,0,0,0,990904,2.0,2.0,74.0,215278,60312,81,0,0,7,9.0
181,1,0,0,0,0.0,0,0,0.0,0.0,14,0,13,16,0,0,0,207134,0.0,2.0,0.0,2638,107935,74,1,0,0,1.0
182,10,1,0,17,11.8,2,0,10.3,19.6,14,90,7,8,0,0,0,1191621,2.0,2.0,72.0,45892,184280,80,1,1,4,8.0
107,11,0,0,7,0.8,3,0,0.6,5.0,19,80,18,24,0,0,0,1192885,1.0,4.0,0.0,109604,124117,105,0,0,2,12.0
2,20,0,0,0,11.5,1,0,4.3,5.4,13,90,12,15,0,0,0,165181,1.0,1.0,26.0,77504,20913,60,1,0,2,5.0
127,17,0,0,3,0.3,1,0,0.3,0.2,14,13,11,14,0,0,0,11038,0.0,5.0,2.0,1888,1671,55,0,0,1,1.0
186,0,0,0,5,1.3,0,0,2.5,5.0,15,29,5,6,0,0,0,93597,2.0,0.0,19.0,1147,107369,99,1,0,1,1.0
13,16,0,0,3,6.1,2,0,2.3,2.8,14,90,1,1,0,0,0,438106,0.0,2.0,14.0,97407,37491,65,0,0,2,6.0
119,16,0,0,3,0.7,0,0,2.5,5.0,14,12,1,1,0,0,0,42159,0.0,2.0,19.0,3224,9755,60,0,0,1,1.0
45,7,0,0,0,14.0,0,0,2.8,5.8,14,90,2,3,0,0,0,98830,0.0,0.0,8.0,7985,16874,65,1,1,1,5.0
108,5,0,0,7,11.0,0,0,3.2,3.2,11,15,10,12,0,0,0,74511,0.0,2.0,18.0,12610,10116,55,0,0,1,0.0
44,5,0,0,3,0.8,2,0,4.0,3.8,11,74,10,12,0,0,0,184699,0.0,2.0,35.0,5667,48759,70,0,0,2,9.0
122,7,0,0,1,0.7,0,0,0.5,0.4,14,22,2,3,0,0,0,66458,0.0,0.0,4.0,14543,9909,60,1,0,1,2.0
192,12,0,0,3,10.7,0,0,2.5,5.2,11,9,4,5,0,0,0,524202,0.0,2.0,9.0,75487,56640,90,1,0,1,1.0
214,17,0,0,5,0.3,4,0,0.3,2.2,14,76,11,14,0,0,0,463102,0.0,5.0,0.0,36535,72103,60,0,0,2,7.0
4,22,0,0,0,0.0,0,0,0.0,0.0,16,0,3,4,0,0,0,16511,0.0,2.0,0.0,0,3471,45,0,0,0,0.0
138,11,0,0,2,0.3,1,0,0.0,0.0,19,9,18,24,0,0,0,738659,1.0,4.0,0.0,24066,254929,74,0,0,1,1.0
23,22,0,0,0,0.0,0,0,0.0,0.0,16,0,3,4,0,0,0,17986,0.0,2.0,0.0,1704,3755,50,0,0,0,0.0
145,5,0,0,0,0.0,0,0,0.0,0.0,11,0,10,12,0,0,0,33615,0.0,2.0,0.0,19622,3909,45,0,0,0,0.0
103,3,0,0,5,1.4,0,0,7.2,4.2,14,90,6,7,0,0,0,2181813,0.0,0.0,66.0,132302,130306,65,0,0,2,6.0
180,6,0,0,0,0.0,0,0,0.0,0.0,15,0,0,0,0,0,0,1801,2.0,0.0,0.0,0,532,65,0,0,0,0.0
74,15,0,0,0,0.0,0,0,0.0,0.0,13,0,15,20,0,0,0,348818,1.0,1.0,0.0,8859,219660,85,0,0,0,1.0
164,20,0,0,0,0.0,0,0,0.0,0.0,13,0,12,15,0,0,0,975678,1.0,1.0,0.0,105432,60551,45,1,0,0,0.0
22,5,0,0,5,33.6,2,0,7.3,18.0,11,90,10,12,0,0,0,137355,0.0,2.0,21.0,13670,23232,55,0,0,2,1.0
196,6,0,2,33,33.4,0,1,20.7,45.2,15,90,0,0,0,0,0,1046468,2.0,0.0,128.0,392885,66173,115,0,0,8,2.0
204,20,0,0,0,0.0,0,0,0.0,0.0,13,0,12,15,0,0,0,18216,1.0,1.0,0.0,2964,3565,55,1,0,0,0.0
3,17,0,0,0,0.0,0,0,0.0,0.0,14,0,11,14,0,0,0,36741,0.0,5.0,0.0,5296,5919,50,0,0,0,1.0
161,1,0,0,0,0.0,0,0,0.0,0.0,14,0,13,16,0,0,0,101,0.0,2.0,0.0,0,28,55,1,0,0,0.0
219,6,0,0,2,0.0,0,0,0.0,0.0,15,1,0,0,0,0,0,284094,2.0,0.0,0.0,16214,101281,89,0,0,1,0.0
183,25,0,0,0,0.0,0,0,0.0,0.0,13,0,16,21,0,0,0,13582,1.0,0.0,0.0,1047,7170,50,1,0,0,0.0
96,21,0,0,-3,12.0,0,0,3.3,4.4,13,18,19,25,0,0,0,612275,1.0,0.0,17.0,9677,403789,124,0,1,0,1.0
220,22,0,0,2,10.3,0,0,2.5,0.2,16,12,3,4,0,0,0,225205,0.0,2.0,14.0,23693,45198,55,0,0,1,0.0
129,22,0,0,0,0.0,0,0,0.0,0.0,16,0,3,4,0,0,0,10526,0.0,2.0,0.0,286,5871,55,0,0,0,0.0
173,4,0,1,28,13.8,0,1,6.7,34.0,16,45,17,22,0,0,0,226193,0.0,2.0,19.0,58829,20834,65,1,0,6,2.0
57,4,0,0,0,0.0,0,0,0.0,0.0,16,0,17,22,0,0,0,9898,0.0,2.0,0.0,242,3506,60,1,0,0,1.0
0,4,0,0,-2,1.1,0,0,0.5,0.0,16,45,17,22,0,0,0,15599,0.0,2.0,6.0,1899,3581,55,1,0,1,0.0
14,4,0,0,0,0.0,0,0,0.0,0.0,16,0,17,22,0,0,0,47702,0.0,2.0,0.0,32292,6703,45,1,0,0,0.0
84,25,0,0,3,0.0,0,0,2.0,3.0,13,6,16,21,0,0,0,58286,1.0,0.0,17.0,3256,11241,60,1,0,1,1.0
165,24,1,3,67,26.1,1,2,20.6,93.0,19,88,8,11,0,0,0,2152885,1.0,4.0,87.0,377054,63404,76,1,0,16,11.0
223,1,0,0,2,0.5,0,0,0.0,0.0,14,1,13,16,0,0,0,21372,0.0,2.0,0.0,3370,4596,55,1,0,1,0.0
130,22,0,0,2,1.2,0,0,0.6,2.2,16,45,3,4,0,0,0,135794,0.0,2.0,3.0,82904,15319,50,0,0,1,1.0
55,20,0,0,0,0.0,0,0,0.0,0.0,13,0,12,15,0,0,0,2328,1.0,1.0,0.0,0,441,45,1,0,0,0.0
95,3,0,0,0,0.0,0,0,0.0,0.0,14,0,6,7,0,0,0,3436,0.0,0.0,0.0,544,960,55,0,0,0,0.0
123,17,0,0,0,0.0,0,0,0.0,0.0,14,0,11,14,0,0,0,3179,0.0,5.0,0.0,357,780,55,0,0,0,0.0
169,8,0,0,0,0.0,0,0,0.0,0.0,14,0,9,10,0,0,0,5120,2.0,2.0,0.0,4128,1870,45,0,0,0,0.0
137,1,0,0,0,0.0,0,0,0.0,0.0,14,0,2,3,0,0,0,146531,1.0,1.0,0.0,6315,22209,45,1,0,0,0.0
168,8,0,0,0,0.0,0,0,0.0,0.0,14,0,3,4,0,0,0,3149,2.0,0.0,0.0,2319,1049,60,0,0,0,0.0
126,22,0,0,8,23.1,1,0,3.3,6.2,13,64,16,21,0,0,0,19147,0.0,1.0,4.0,2432,3650,55,0,0,2,1.0
190,8,0,0,-3,11.7,0,0,3.6,11.6,14,90,3,4,0,0,0,1135090,2.0,0.0,13.0,117278,212176,76,0,1,1,2.0
21,20,0,0,3,0.6,1,0,0.1,0.2,14,19,13,16,0,0,0,47482,2.0,2.0,0.0,4154,10679,50,0,0,1,1.0
208,22,0,0,0,0.0,0,0,0.0,0.0,13,0,16,21,0,0,0,217895,0.0,1.0,0.0,0,42941,45,0,0,0,0.0
101,22,0,0,0,0.0,0,0,0.0,0.0,13,0,16,21,0,0,0,30741,0.0,1.0,0.0,1656,9796,50,0,0,0,0.0
191,7,0,0,0,0.0,0,0,0.0,0.0,14,0,18,24,0,0,0,26817,2.0,2.0,0.0,13037,6564,45,0,0,0,0.0
212,6,0,0,0,0.0,0,0,0.0,0.0,16,0,10,12,0,0,0,19226,1.0,1.0,0.0,0,11874,65,0,0,0,0.0
188,25,0,0,10,35.3,1,0,10.1,11.4,15,90,12,15,0,0,0,203246,1.0,0.0,54.0,14667,63101,74,1,0,2,1.0
78,22,0,0,-2,2.0,1,0,2.5,0.4,13,90,16,21,0,0,0,530746,0.0,1.0,23.0,269879,82160,51,0,1,1,1.0
75,0,0,0,0,0.0,0,0,0.0,0.0,11,0,11,14,0,0,0,6202,0.0,5.0,0.0,467,1415,55,0,0,0,0.0
41,20,0,0,5,12.9,1,0,5.0,3.6,14,70,13,16,0,0,0,176201,2.0,2.0,33.0,57430,23069,70,0,0,2,0.0
67,12,0,0,0,0.0,0,0,0.0,0.0,16,0,5,6,0,0,0,80850,1.0,1.0,0.0,5993,17230,49,1,0,0,0.0
15,22,0,0,0,0.0,0,0,0.0,0.0,13,0,16,21,0,0,0,17175,0.0,1.0,0.0,1773,5042,54,0,0,0,0.0
111,7,0,0,0,0.0,0,0,0.0,0.0,14,0,18,24,0,0,0,9549,2.0,2.0,0.0,711,3102,55,0,0,0,0.0
52,21,0,0,0,0.0,0,0,0.0,0.0,13,0,17,22,0,0,0,171611,0.0,1.0,0.0,27952,26273,45,1,0,0,0.0
200,10,0,0,0,0.0,0,0,0.0,0.0,13,0,4,5,0,0,0,79315,1.0,1.0,0.0,28990,15381,45,0,0,0,0.0
12,0,0,0,-1,0.3,1,0,0.1,1.0,11,31,11,14,0,0,0,92011,0.0,5.0,0.0,1316,22689,84,0,0,1,0.0
156,5,0,0,2,0.3,1,0,0.2,1.2,13,11,9,10,0,0,0,45253,1.0,1.0,0.0,326,17913,54,1,0,1,1.0
153,3,0,0,0,0.0,0,0,0.0,0.0,14,0,1,1,0,0,0,12394,1.0,1.0,0.0,1070,3807,55,0,0,0,0.0
115,10,0,0,0,0.0,0,0,0.0,0.0,13,0,4,5,0,0,0,0,1.0,1.0,0.0,0,0,45,0,0,0,0.0
87,0,0,0,0,0.0,0,0,0.0,0.0,11,0,11,14,0,0,0,36210,0.0,5.0,0.0,7889,10204,50,0,0,0,0.0
72,16,0,0,0,0.0,0,0,0.0,0.0,14,0,15,20,0,0,0,15031,2.0,2.0,0.0,1259,3676,54,1,0,0,0.0
166,6,0,0,0,0.0,0,0,0.0,0.0,16,0,10,12,0,0,0,8590,1.0,1.0,0.0,0,4415,55,0,0,0,0.0
17,15,0,0,4,2.6,0,0,0.6,1.6,15,18,19,25,0,0,0,77152,1.0,0.0,2.0,2994,36030,78,0,0,1,1.0
194,10,0,0,12,26.0,1,0,3.7,9.4,13,72,4,5,0,0,0,100794,1.0,1.0,2.0,9357,32528,64,0,1,1,1.0
33,16,0,3,30,1.3,0,1,7.5,36.2,14,68,15,20,0,0,0,457795,2.0,2.0,37.0,32919,118731,75,1,0,9,0.0
184,11,0,0,0,0.0,0,0,0.0,0.0,14,0,14,17,0,0,0,61825,2.0,1.0,0.0,1847,25564,73,0,0,0,0.0
56,1,1,0,14,11.3,1,0,6.1,22.4,14,90,2,3,0,0,0,3078954,1.0,1.0,27.0,339661,178878,81,1,1,4,2.0
90,14,1,3,53,60.7,0,1,16.2,61.8,11,60,0,0,0,0,0,331920,0.0,5.0,39.0,95472,32981,85,1,0,12,2.0
86,4,0,0,0,0.0,0,0,0.0,0.0,14,0,7,8,0,0,0,11830,2.0,0.0,0.0,978,5149,50,1,0,0,0.0
69,8,0,3,34,12.1,0,1,7.0,36.4,14,69,3,4,0,0,0,1259992,2.0,0.0,21.0,333672,122460,82,0,0,9,0.0
181,1,0,0,2,0.6,0,0,4.0,5.4,14,11,2,3,0,0,0,133365,1.0,1.0,34.0,1168,78689,73,1,0,1,2.0
182,10,0,2,26,3.8,1,1,10.6,33.4,13,90,4,5,0,0,0,1067864,1.0,1.0,69.0,61025,209717,79,0,0,8,2.0
107,11,1,3,41,10.6,1,1,10.7,60.4,14,90,14,17,0,0,0,1125378,2.0,1.0,36.0,77000,183318,105,0,0,12,2.0
2,20,1,0,14,25.0,2,0,7.7,2.2,14,90,13,16,0,0,0,276132,2.0,2.0,50.0,142047,44277,60,0,0,5,2.0
127,17,0,0,2,10.3,1,0,1.4,0.0,14,17,8,11,0,0,0,10839,2.0,1.0,4.0,1718,2404,55,1,0,1,0.0
186,0,0,0,0,1.4,4,0,0.1,0.0,11,58,11,14,0,0,0,93954,0.0,5.0,0.0,11676,22566,99,0,0,1,9.0
13,16,0,1,27,34.0,2,1,10.9,44.4,14,90,15,20,0,0,0,398778,2.0,2.0,31.0,59238,108443,65,1,1,6,5.0
119,16,0,0,3,10.8,2,0,2.1,4.4,14,21,15,20,0,0,0,36213,2.0,2.0,6.0,2749,10046,59,1,0,1,2.0
45,7,1,0,21,22.4,2,0,7.6,33.2,14,90,18,24,0,0,0,84428,2.0,2.0,20.0,4499,21903,64,0,0,5,2.0
108,5,0,0,0,0.0,0,0,0.0,0.0,13,0,9,10,0,0,0,69889,1.0,1.0,0.0,6139,13342,55,1,0,0,1.0
34,1,0,0,0,0.0,0,0,0.0,0.0,14,0,2,3,0,0,0,0,1.0,1.0,0.0,0,0,45,1,0,0,0.0
44,5,0,3,29,34.3,1,1,13.7,41.8,13,90,9,10,0,0,0,152732,1.0,1.0,61.0,9152,45507,69,1,0,9,2.0
122,7,0,0,10,0.9,2,0,3.6,15.2,14,90,18,24,0,0,0,55756,2.0,2.0,20.0,4174,16470,60,0,0,2,2.0
192,12,0,0,5,2.6,1,0,0.7,4.6,16,42,5,6,0,0,0,356190,1.0,1.0,0.0,9549,181671,89,1,0,1,0.0
214,17,0,1,26,11.0,1,1,8.3,36.2,14,72,8,11,0,0,0,397602,2.0,1.0,36.0,23171,97960,59,1,0,7,2.0
4,22,0,0,0,0.0,0,0,0.0,0.0,13,0,16,21,0,0,0,14508,0.0,1.0,0.0,0,2132,45,0,0,0,0.0
138,11,0,0,0,0.3,0,0,0.8,0.0,14,23,14,17,0,0,0,469547,2.0,1.0,8.0,14326,293013,73,0,0,1,1.0
23,22,0,0,0,0.0,0,0,0.0,0.0,13,0,16,21,0,0,0,17019,0.0,1.0,0.0,1319,3344,50,0,0,0,0.0
145,5,0,0,0,0.0,0,0,0.0,0.0,13,0,9,10,0,0,0,50598,1.0,1.0,0.0,19960,9721,45,1,0,0,0.0
103,3,0,1,22,15.1,1,1,7.9,31.2,14,90,1,1,0,0,0,1707531,1.0,1.0,33.0,46038,521929,64,0,1,6,2.0
180,6,0,0,0,0.0,0,0,0.0,0.0,16,0,10,12,0,0,0,1626,1.0,1.0,0.0,0,212,65,0,0,0,0.0
74,15,0,0,3,2.4,0,0,0.3,0.2,15,37,19,25,0,0,0,290204,1.0,0.0,0.0,12507,90651,85,0,0,1,0.0
164,20,0,0,0,0.0,0,0,0.0,0.0,14,0,13,16,0,0,0,984788,2.0,2.0,0.0,104111,104318,45,0,0,0,0.0
22,5,0,0,-5,11.6,0,0,2.0,2.2,13,78,9,10,0,0,0,144074,1.0,1.0,6.0,25055,24816,55,1,1,1,2.0
196,6,0,0,6,27.5,1,0,7.1,6.6,16,90,10,12,0,0,0,1605827,1.0,1.0,37.0,513795,76743,115,0,0,2,13.0
204,20,0,0,0,0.0,0,0,0.0,0.0,14,0,13,16,0,0,0,17981,2.0,2.0,0.0,2500,4030,55,0,0,0,0.0
3,17,0,0,1,0.8,0,0,0.3,0.0,14,11,8,11,0,0,0,33145,2.0,1.0,4.0,2402,6939,50,1,0,1,1.0
161,1,0,0,0,0.0,0,0,0.0,0.0,14,0,2,3,0,0,0,88,1.0,1.0,0.0,0,13,55,1,0,0,0.0
219,6,0,0,0,0.0,0,0,0.0,0.0,16,0,10,12,0,0,0,185589,1.0,1.0,0.0,3643,108554,88,0,0,0,1.0
