name,team_x,assists,bonus,bps,creativity,goals_conceded,goals_scored,ict_index,influence,start_hour,minutes,opponent_team,opp_team_name,own_goals,penalties_missed,red_cards,selected,team_a_score,team_h_score,threat,transfers_in,transfers_out,value,was_home,yellow_cards,points,points_after
1,4,0,0,0,0.0,0,0,0.0,0.0,19,0,4,6,0,0,0,2010,3.0,1.0,0.0,0,0,50,1,0,0,0.0
3,8,0,0,20,44.6,0,0,6.9,20.4,15,90,16,21,0,0,0,143040,1.0,0.0,4.0,0,0,55,0,0,3,1.0
4,9,0,0,-2,1.8,3,0,0.2,0.0,11,62,0,0,0,0,0,6711,3.0,0.0,5.0,0,0,50,1,0,2,1.0
8,25,0,0,6,1.8,0,0,3.2,12.8,17,90,14,19,0,0,0,1189095,2.0,0.0,17.0,0,0,65,0,0,3,2.0
5,10,0,0,0,0.0,0,0,0.0,0.0,16,0,10,12,0,0,0,2009,3.0,4.0,0.0,0,0,50,0,0,0,0.0
6,4,0,0,6,27.2,1,0,3.6,6.8,19,44,4,6,0,0,0,78657,3.0,1.0,2.0,0,0,65,1,0,1,1.0
12,11,0,0,0,0.0,0,0,0.0,0.0,13,0,17,23,0,0,0,39204,3.0,0.0,0.0,0,0,45,0,0,0,0.0
26,4,0,0,0,0.0,0,0,0.0,0.0,19,0,4,6,0,0,0,3939,3.0,1.0,0.0,0,0,55,1,0,0,0.0
18,8,0,0,0,0.0,0,0,0.0,0.0,15,0,16,21,0,0,0,10789,1.0,0.0,0.0,0,0,60,0,0,0,1.0
22,12,0,0,0,0.0,0,0,0.0,0.0,16,0,9,10,0,0,0,3207,3.0,4.0,0.0,0,0,65,1,0,0,0.0
28,4,0,0,3,0.7,0,0,0.5,4.4,19,11,4,6,0,0,0,3104,3.0,1.0,0.0,0,0,55,1,0,1,1.0
30,8,0,0,16,3.4,0,0,2.1,18.0,15,90,16,21,0,0,0,75335,1.0,0.0,0.0,0,0,55,0,0,3,2.0
31,16,0,0,7,2.8,0,0,1.2,3.8,19,74,18,24,0,0,0,1361562,2.0,0.0,5.0,0,0,55,0,0,3,1.0
42,24,0,0,-1,1.6,1,0,3.0,2.8,19,23,13,16,0,0,0,14140,2.0,0.0,26.0,0,0,60,1,1,0,1.0
43,7,1,2,26,33.7,0,0,6.4,28.4,14,90,15,20,0,0,0,16534,0.0,1.0,2.0,0,0,60,1,0,8,9.0
45,8,0,0,11,3.3,0,0,2.7,3.8,15,67,16,21,0,0,0,21001,1.0,0.0,20.0,0,0,55,0,0,3,2.0
47,9,0,0,4,11.8,0,0,2.6,14.4,11,27,0,0,0,0,0,50068,3.0,0.0,0.0,0,0,45,1,0,1,5.0
51,8,0,0,0,0.0,0,0,0.0,0.0,15,0,16,21,0,0,0,49378,1.0,0.0,0.0,0,0,45,0,0,0,0.0
52,9,0,0,0,0.0,0,0,0.0,0.0,11,0,0,0,0,0,0,12640,3.0,0.0,0.0,0,0,55,1,0,0,0.0
64,11,0,0,5,2.5,0,0,2.7,0.0,13,66,17,23,0,0,0,215629,3.0,0.0,24.0,0,0,65,0,0,3,2.0
65,21,0,0,3,11.9,0,0,4.1,8.4,15,45,6,8,0,0,0,237638,1.0,0.0,21.0,0,0,80,1,0,1,0.0
69,19,0,0,0,0.0,0,0,0.0,0.0,17,0,19,25,0,0,0,2316,2.0,0.0,0.0,0,0,50,1,0,0,1.0
74,8,0,0,0,0.0,0,0,0.0,0.0,15,0,16,21,0,0,0,10689,1.0,0.0,0.0,0,0,60,0,0,0,0.0
78,6,0,0,0,0.0,0,0,0.0,0.0,19,0,2,4,0,0,0,10890,3.0,1.0,0.0,0,0,45,0,0,0,0.0
87,7,0,0,0,0.0,0,0,0.0,0.0,14,0,15,20,0,0,0,6682,0.0,1.0,0.0,0,0,45,1,0,0,0.0
90,25,0,0,0,0.0,0,0,0.0,0.0,17,0,14,19,0,0,0,35928,2.0,0.0,0.0,0,0,45,0,0,0,0.0
98,0,0,0,0,0.0,0,0,0.0,0.0,11,0,7,9,0,0,0,491508,3.0,0.0,0.0,0,0,55,0,0,0,2.0
100,6,0,0,3,1.3,0,0,0.2,0.8,19,10,2,4,0,0,0,28187,3.0,1.0,0.0,0,0,60,0,0,1,0.0
115,7,0,0,3,0.3,0,0,3.0,12.6,14,90,15,20,0,0,0,14565,0.0,1.0,17.0,0,0,50,1,0,3,2.0
117,16,0,0,0,0.0,0,0,0.0,0.0,19,0,18,24,0,0,0,5623,2.0,0.0,0.0,0,0,55,0,0,0,0.0
120,6,0,0,0,0.0,0,0,0.0,0.0,19,0,2,4,0,0,0,650190,3.0,1.0,0.0,0,0,85,0,0,0,0.0
130,12,0,0,2,13.3,1,0,1.8,2.4,16,24,9,10,0,0,0,32021,3.0,4.0,2.0,0,0,45,1,0,1,0.0
131,4,0,0,0,0.0,0,0,0.0,0.0,19,0,4,6,0,0,0,849631,3.0,1.0,0.0,0,0,45,1,0,0,0.0
134,25,1,0,23,18.3,0,0,4.4,25.8,17,75,14,19,0,0,0,17314,2.0,0.0,0.0,0,0,55,0,0,6,5.0
135,0,0,0,6,1.3,0,0,1.1,5.2,11,12,7,9,0,0,0,115657,3.0,0.0,4.0,0,0,50,0,0,1,8.0
145,4,0,0,0,0.0,0,0,0.0,0.0,19,0,4,6,0,0,0,6355,3.0,1.0,0.0,0,0,50,1,0,0,0.0
146,24,0,0,15,14.5,2,0,4.4,21.6,19,90,13,16,0,0,0,305763,2.0,0.0,8.0,0,0,50,1,0,2,2.0
149,11,0,0,0,0.0,0,0,0.0,0.0,13,0,17,23,0,0,0,12401,3.0,0.0,0.0,0,0,55,0,0,0,0.0
151,11,1,0,25,16.8,0,0,7.8,27.8,13,74,17,23,0,0,0,4535,3.0,0.0,33.0,0,0,55,0,0,6,8.0
154,25,0,0,0,0.0,0,0,0.0,0.0,17,0,14,19,0,0,0,215812,2.0,0.0,0.0,0,0,65,0,0,0,0.0
164,7,0,0,3,8.8,0,0,1.7,4.4,14,9,15,20,0,0,0,33257,0.0,1.0,4.0,0,0,60,1,0,1,1.0
169,0,0,0,0,0.0,0,0,0.0,0.0,11,0,7,9,0,0,0,17820,3.0,0.0,0.0,0,0,45,0,0,0,0.0
176,21,0,0,0,0.0,0,0,0.0,0.0,15,0,6,8,0,0,0,10931,1.0,0.0,0.0,0,0,60,1,0,0,4.0
179,8,0,0,0,0.0,0,0,0.0,0.0,15,0,16,21,0,0,0,3638,1.0,0.0,0.0,0,0,50,0,0,0,0.0
181,12,1,0,13,1.0,1,0,0.7,4.2,16,32,9,10,0,0,0,76886,3.0,4.0,2.0,0,0,55,1,0,4,3.0
186,24,0,0,5,0.3,0,0,0.3,2.4,19,1,13,16,0,0,0,32372,2.0,0.0,0.0,0,0,65,1,0,1,1.0
202,0,0,0,0,0.0,0,0,0.0,0.0,11,0,7,9,0,0,0,2608,3.0,0.0,0.0,0,0,50,0,0,0,0.0
206,21,0,0,0,0.0,0,0,0.0,0.0,15,0,6,8,0,0,0,6161,1.0,0.0,0.0,0,0,50,1,0,0,0.0
209,12,0,0,9,23.0,3,0,7.4,15.8,16,90,9,10,0,0,0,120632,3.0,4.0,35.0,0,0,55,1,0,2,3.0
210,21,0,0,0,0.0,0,0,0.0,0.0,15,0,6,8,0,0,0,55175,1.0,0.0,0.0,0,0,70,1,0,0,0.0
214,23,0,0,3,12.8,3,0,2.7,4.8,13,90,8,11,0,0,0,37744,3.0,0.0,9.0,0,0,55,1,0,2,7.0
215,0,0,0,11,17.2,0,0,4.5,6.8,11,77,7,9,0,0,0,42909,3.0,0.0,21.0,0,0,55,0,0,3,2.0
218,8,0,0,3,0.3,0,0,0.3,2.4,15,22,16,21,0,0,0,99837,1.0,0.0,0.0,0,0,70,0,0,1,1.0
219,6,0,0,0,0.0,0,0,0.0,0.0,19,0,2,4,0,0,0,139604,3.0,1.0,0.0,0,0,80,0,0,0,0.0
221,11,0,0,0,0.0,0,0,0.0,0.0,13,0,17,23,0,0,0,5293,3.0,0.0,0.0,0,0,50,0,0,0,0.0
224,9,0,0,14,4.5,3,0,1.7,12.6,11,90,0,0,0,0,0,64140,3.0,0.0,0.0,0,0,45,1,0,2,2.0
226,12,0,0,0,0.0,0,0,0.0,0.0,16,0,9,10,0,0,0,6549,3.0,4.0,0.0,0,0,55,1,0,0,0.0
227,21,0,0,8,2.3,1,0,0.4,2.0,15,59,6,8,0,0,0,10287,1.0,0.0,0.0,0,0,55,1,0,1,2.0
228,11,0,0,8,18.3,0,0,10.2,18.0,13,90,17,23,0,0,0,251556,3.0,0.0,66.0,0,0,70,0,0,3,13.0
229,12,0,0,0,0.0,0,0,0.0,0.0,16,0,9,10,0,0,0,10271,3.0,4.0,0.0,0,0,45,1,0,0,0.0
234,21,0,0,10,46.8,1,0,9.6,14.0,15,90,6,8,0,0,0,1724987,1.0,0.0,35.0,0,0,90,1,0,2,24.0
236,10,1,0,18,14.9,4,0,4.7,25.6,16,90,10,12,0,0,0,18135,3.0,4.0,6.0,0,0,55,0,0,5,14.0
237,10,0,0,0,0.0,0,0,0.0,0.0,16,0,10,12,0,0,0,20257,3.0,4.0,0.0,0,0,45,0,0,0,0.0
245,16,0,0,12,2.0,0,0,1.5,12.8,19,90,18,24,0,0,0,5941,2.0,0.0,0.0,0,0,50,0,1,2,2.0
250,9,0,0,10,26.4,3,0,3.4,7.4,11,90,0,0,0,0,0,7285,3.0,0.0,0.0,0,0,55,1,0,2,2.0
254,10,0,0,23,6.5,4,1,6.9,43.6,16,90,10,12,0,0,0,30491,3.0,4.0,19.0,0,0,55,0,0,7,2.0
258,24,0,0,0,0.0,0,0,0.0,0.0,19,0,13,16,0,0,0,10257,2.0,0.0,0.0,0,0,50,1,0,0,0.0
260,16,0,0,0,0.0,0,0,0.0,0.0,19,0,18,24,0,0,0,2064,2.0,0.0,0.0,0,0,50,0,0,0,0.0
267,7,0,0,0,0.0,0,0,0.0,0.0,14,0,15,20,0,0,0,11161,0.0,1.0,0.0,0,0,45,1,0,0,0.0
269,23,0,0,11,11.3,3,0,2.0,8.8,13,90,8,11,0,0,0,10809,3.0,0.0,0.0,0,0,50,1,0,2,2.0
273,11,0,0,4,12.3,0,0,1.5,2.8,13,15,17,23,0,0,0,81625,3.0,0.0,0.0,0,0,70,0,0,1,1.0
274,7,0,0,14,10.4,0,0,2.8,11.2,14,90,15,20,0,0,0,12911,0.0,1.0,6.0,0,0,55,1,0,3,2.0
276,7,0,0,5,8.8,0,0,0.9,0.0,14,73,15,20,0,0,0,144113,0.0,1.0,0.0,0,0,45,1,1,2,2.0
278,12,0,0,0,0.0,0,0,0.0,0.0,16,0,9,10,0,0,0,12449,3.0,4.0,0.0,0,0,55,1,0,0,1.0
279,8,0,0,16,58.6,0,0,9.9,17.0,15,90,16,21,0,0,0,471986,1.0,0.0,23.0,0,0,75,0,0,3,12.0
280,20,0,0,15,17.4,1,0,2.8,6.6,14,90,5,7,0,0,0,280881,0.0,1.0,4.0,0,0,60,0,0,2,2.0
283,10,0,0,6,0.4,1,0,0.3,3.0,16,9,10,12,0,0,0,3045,3.0,4.0,0.0,0,0,50,0,0,1,0.0
285,24,0,0,5,2.6,2,0,1.6,1.8,19,88,13,16,0,0,0,94805,2.0,0.0,12.0,0,0,65,1,0,2,2.0
286,10,0,0,0,0.0,0,0,0.0,0.0,16,0,10,12,0,0,0,2425,3.0,4.0,0.0,0,0,50,0,0,0,0.0
289,9,0,0,0,0.0,0,0,0.0,0.0,11,0,0,0,0,0,0,8146,3.0,0.0,0.0,0,0,50,1,0,0,0.0
290,8,0,0,0,0.0,0,0,0.0,0.0,15,0,16,21,0,0,0,109,1.0,0.0,0.0,0,0,50,0,0,0,0.0
294,7,0,0,3,0.1,0,0,0.1,1.2,14,80,15,20,0,0,0,5393,0.0,1.0,0.0,0,0,55,1,1,2,7.0
292,16,1,3,41,13.4,0,1,10.3,67.0,19,90,18,24,0,0,0,6679,2.0,0.0,23.0,0,0,50,0,0,14,2.0
310,19,0,0,10,36.0,2,0,6.0,10.2,17,90,19,25,0,0,0,33140,2.0,0.0,14.0,0,0,60,1,0,2,2.0
311,19,0,0,15,32.3,2,0,4.4,10.0,17,90,19,25,0,0,0,781245,2.0,0.0,2.0,0,0,55,1,0,2,-1.0
313,23,0,0,0,0.0,0,0,0.0,0.0,13,0,8,11,0,0,0,3893,3.0,0.0,0.0,0,0,45,1,0,0,0.0
315,16,0,0,12,44.6,0,0,8.1,14.4,19,90,18,24,0,0,0,20721,2.0,0.0,22.0,0,0,55,0,0,3,1.0
318,12,0,0,19,2.0,2,0,2.3,14.0,16,65,9,10,0,0,0,180668,3.0,4.0,7.0,0,0,55,1,0,2,1.0
319,10,0,0,0,0.0,0,0,0.0,0.0,16,0,10,12,0,0,0,91194,3.0,4.0,0.0,0,0,45,0,0,0,0.0
320,6,1,2,43,23.2,1,1,10.1,60.8,19,84,2,4,0,0,0,104796,3.0,1.0,17.0,0,0,50,0,0,12,0.0
323,0,0,0,0,0.0,0,0,0.0,0.0,11,0,7,9,0,0,0,7504,3.0,0.0,0.0,0,0,50,0,0,0,0.0
330,9,0,0,3,3.1,3,0,1.1,8.2,11,74,0,0,0,0,0,11895,3.0,0.0,0.0,0,0,50,1,0,2,1.0
331,20,0,0,0,0.0,0,0,0.0,0.0,14,0,5,7,0,0,0,11700,0.0,1.0,0.0,0,0,45,0,0,0,0.0
335,4,0,0,0,0.0,0,0,0.0,0.0,19,0,4,6,0,0,0,133,3.0,1.0,0.0,0,0,55,1,0,0,0.0
336,25,0,0,16,49.1,0,0,6.7,17.4,17,85,14,19,0,0,0,202859,2.0,0.0,0.0,0,0,55,0,0,3,2.0
349,6,0,0,8,14.8,1,0,2.3,8.4,19,79,2,4,0,0,0,755977,3.0,1.0,0.0,0,0,85,0,0,2,1.0
352,10,1,0,24,24.6,4,0,6.2,36.4,16,90,10,12,0,0,0,138291,3.0,4.0,1.0,0,0,50,0,0,5,2.0
356,23,0,0,0,0.0,0,0,0.0,0.0,13,0,8,11,0,0,0,7531,3.0,0.0,0.0,0,0,55,1,0,0,0.0
363,9,0,0,0,0.0,0,0,0.0,0.0,11,0,0,0,0,0,0,5028,3.0,0.0,0.0,0,0,50,1,0,0,0.0
373,23,0,0,3,0.5,2,0,2.5,4.6,13,22,8,11,0,0,0,2162,3.0,0.0,20.0,0,0,50,1,0,1,1.0
374,25,0,0,11,15.4,0,0,3.6,16.4,17,90,14,19,0,0,0,145802,2.0,0.0,4.0,0,0,50,0,0,3,1.0
375,4,0,1,28,27.6,3,1,7.9,40.8,19,90,4,6,0,0,0,24123,3.0,1.0,11.0,0,0,60,1,0,8,6.0
396,21,0,0,-1,5.8,1,0,4.4,2.8,15,90,6,8,0,0,0,149187,1.0,0.0,35.0,0,0,70,1,0,2,2.0
398,0,0,0,0,0.0,0,0,0.0,0.0,11,0,7,9,0,0,0,15039,3.0,0.0,0.0,0,0,50,0,0,0,0.0
403,7,0,0,6,28.3,0,0,3.4,6.0,14,16,15,20,0,0,0,57448,0.0,1.0,0.0,0,0,60,1,0,1,1.0
407,19,0,0,0,0.0,0,0,0.0,0.0,17,0,19,25,0,0,0,433,2.0,0.0,0.0,0,0,50,1,0,0,0.0
418,24,0,0,0,0.0,0,0,0.0,0.0,19,0,13,16,0,0,0,2974,2.0,0.0,0.0,0,0,65,1,0,0,0.0
419,11,0,0,3,0.8,0,0,0.1,0.4,13,23,17,23,0,0,0,12864,3.0,0.0,0.0,0,0,55,0,0,1,1.0
428,9,0,0,0,0.0,0,0,0.0,0.0,11,0,0,0,0,0,0,76220,3.0,0.0,0.0,0,0,45,1,0,0,1.0
429,24,0,0,8,12.2,1,0,1.7,4.4,19,66,13,16,0,0,0,143896,2.0,0.0,0.0,0,0,50,1,0,2,0.0
434,6,0,0,9,28.6,1,0,5.1,13.6,19,90,2,4,0,0,0,518922,3.0,1.0,9.0,0,0,70,0,0,2,2.0
435,6,0,0,0,0.0,0,0,0.0,0.0,19,0,2,4,0,0,0,7235,3.0,1.0,0.0,0,0,55,0,0,0,2.0
439,10,0,2,33,4.8,3,1,8.3,54.8,16,80,10,12,0,0,0,34553,3.0,4.0,23.0,0,0,55,0,0,9,9.0
442,23,0,0,9,14.7,3,0,4.9,8.6,13,90,8,11,0,0,0,182852,3.0,0.0,26.0,0,0,60,1,0,2,10.0
447,0,0,0,0,0.0,0,0,0.0,0.0,11,0,7,9,0,0,0,11041,3.0,0.0,0.0,0,0,50,0,0,0,0.0
450,16,0,0,0,0.0,0,0,0.0,0.0,19,0,18,24,0,0,0,3122,2.0,0.0,0.0,0,0,50,0,0,0,0.0
453,11,0,0,0,0.0,0,0,0.0,0.0,13,0,17,23,0,0,0,28097,3.0,0.0,0.0,0,0,45,0,0,0,0.0
445,23,0,0,0,0.0,0,0,0.0,0.0,13,0,8,11,0,0,0,8154,3.0,0.0,0.0,0,0,55,1,0,0,1.0
446,16,0,0,0,0.0,0,0,0.0,0.0,19,0,18,24,0,0,0,7154,2.0,0.0,0.0,0,0,50,0,0,0,0.0
456,7,0,0,0,0.0,0,0,0.0,0.0,14,0,15,20,0,0,0,3437,0.0,1.0,0.0,0,0,50,1,0,0,0.0
461,0,0,0,0,0.0,0,0,0.0,0.0,11,0,7,9,0,0,0,76656,3.0,0.0,0.0,0,0,70,0,0,0,0.0
467,16,1,0,13,11.4,0,0,4.9,17.4,19,5,18,24,0,0,0,62869,2.0,0.0,20.0,0,0,60,0,0,4,1.0
477,0,0,0,15,3.8,0,0,3.2,10.6,11,90,7,9,0,0,0,0,3.0,0.0,18.0,0,0,45,0,0,3,0.0
478,12,0,3,69,50.1,3,3,32.8,117.2,16,90,9,10,0,0,0,1883241,3.0,4.0,161.0,0,0,120,1,0,20,3.0
482,25,0,0,0,0.0,0,0,0.0,0.0,17,0,14,19,0,0,0,522,2.0,0.0,0.0,0,0,50,0,0,0,0.0
486,20,0,0,4,0.3,0,0,0.4,3.4,14,13,5,7,0,0,0,5118,0.0,1.0,0.0,0,0,55,0,0,1,5.0
487,21,0,0,4,4.3,1,0,0.7,2.4,15,45,6,8,0,0,0,33970,1.0,0.0,0.0,0,0,50,1,0,1,0.0
492,6,0,0,19,2.8,1,0,2.4,17.2,19,90,2,4,0,0,0,234920,3.0,1.0,4.0,0,0,50,0,0,2,2.0
493,12,0,0,2,4.6,2,0,3.5,6.6,16,57,9,10,0,0,0,66891,3.0,4.0,24.0,0,0,55,1,0,1,3.0
494,11,0,0,11,3.5,0,0,1.3,9.8,13,90,17,23,0,0,0,17814,3.0,0.0,0.0,0,0,45,0,0,3,1.0
497,20,0,0,5,7.2,1,0,3.7,7.2,14,90,5,7,0,0,0,54083,0.0,1.0,23.0,0,0,65,0,0,2,0.0
498,20,0,0,0,0.0,0,0,0.0,0.0,14,0,5,7,0,0,0,0,0.0,1.0,0.0,0,0,45,0,0,0,1.0
500,9,0,0,7,2.7,3,0,2.2,1.0,11,62,0,0,0,0,0,9467,3.0,0.0,18.0,0,0,50,1,0,2,1.0
503,0,0,0,3,15.3,0,0,2.3,2.0,11,15,7,9,0,0,0,132947,3.0,0.0,6.0,0,0,80,0,0,1,1.0
515,19,0,0,0,0.0,0,0,0.0,0.0,17,0,19,25,0,0,0,65020,2.0,0.0,0.0,0,0,45,1,0,0,2.0
517,19,0,0,13,21.8,2,0,3.2,9.8,17,75,19,25,0,0,0,38334,2.0,0.0,0.0,0,0,50,1,0,2,0.0
518,21,0,0,0,0.0,0,0,0.0,0.0,15,0,6,8,0,0,0,2265,1.0,0.0,0.0,0,0,45,1,0,0,0.0
525,20,0,0,13,4.2,1,0,2.3,18.6,14,90,5,7,0,0,0,269424,0.0,1.0,0.0,0,0,45,0,0,2,0.0
531,24,0,0,8,1.9,1,0,2.5,4.6,19,66,13,16,0,0,0,6389,2.0,0.0,18.0,0,0,65,1,0,2,2.0
533,10,0,0,8,2.9,3,0,1.3,7.6,16,61,10,12,0,0,0,111474,3.0,4.0,2.0,0,0,60,0,0,2,0.0
537,4,0,0,4,0.3,0,0,0.3,2.6,19,11,4,6,0,0,0,10256,3.0,1.0,0.0,0,0,60,1,0,1,0.0
539,25,1,0,18,15.8,0,0,4.0,19.8,17,67,14,19,0,0,0,13748,2.0,0.0,4.0,0,0,55,0,0,6,2.0
548,0,0,0,19,15.3,0,1,10.6,36.6,11,90,7,9,0,0,0,2823465,3.0,0.0,54.0,0,0,120,0,1,7,5.0
549,21,0,0,8,5.0,1,0,2.0,15.4,15,90,6,8,0,0,0,66864,1.0,0.0,0.0,0,0,50,1,1,1,2.0
554,0,0,0,0,0.0,0,0,0.0,0.0,11,0,7,9,0,0,0,5478,3.0,0.0,0.0,0,0,55,0,0,0,0.0
555,23,0,0,3,1.8,2,0,0.4,1.8,13,21,8,11,0,0,0,33377,3.0,0.0,0.0,0,0,45,1,0,1,0.0
560,24,0,0,0,0.0,0,0,0.0,0.0,19,0,13,16,0,0,0,9364,2.0,0.0,0.0,0,0,60,1,0,0,0.0
564,16,0,0,0,0.0,0,0,0.0,0.0,19,0,18,24,0,0,0,5098,2.0,0.0,0.0,0,0,50,0,0,0,0.0
567,23,0,0,4,1.6,1,0,0.2,0.0,13,68,8,11,0,0,0,3307,3.0,0.0,0.0,0,0,50,1,0,2,2.0
571,6,0,0,1,11.8,0,0,2.3,4.2,19,29,2,4,0,0,0,17874,3.0,1.0,7.0,0,0,60,0,0,1,1.0
572,6,0,0,2,1.3,1,0,0.0,0.0,19,60,2,4,0,0,0,10507,3.0,1.0,0.0,0,0,60,0,0,2,0.0
575,16,0,0,0,0.0,0,0,0.0,0.0,19,0,18,24,0,0,0,65008,2.0,0.0,0.0,0,0,60,0,0,0,1.0
581,25,0,0,4,10.3,0,0,1.6,5.6,17,14,14,19,0,0,0,158296,2.0,0.0,0.0,0,0,55,0,0,1,2.0
583,12,0,0,14,45.5,3,0,13.4,13.2,16,90,9,10,0,0,0,807314,3.0,4.0,75.0,0,0,120,1,0,2,16.0
585,23,0,0,0,0.0,0,0,0.0,0.0,13,0,8,11,0,0,0,1682,3.0,0.0,0.0,0,0,50,1,0,0,1.0
593,19,0,0,7,18.0,0,0,2.7,8.6,17,14,19,25,0,0,0,10068,2.0,0.0,0.0,0,0,50,1,0,1,2.0
602,16,0,0,3,0.3,0,0,0.1,1.0,19,2,18,24,0,0,0,7807,2.0,0.0,0.0,0,0,50,0,0,1,0.0
613,20,0,0,0,0.0,0,0,0.0,0.0,14,0,5,7,0,0,0,4424,0.0,1.0,0.0,0,0,55,0,0,0,0.0
616,4,0,0,16,18.2,3,0,5.4,15.4,19,90,4,6,0,0,0,2728,3.0,1.0,20.0,0,0,50,1,0,2,3.0
621,9,0,0,0,0.0,0,0,0.0,0.0,11,0,0,0,0,0,0,3144,3.0,0.0,0.0,0,0,50,1,0,0,0.0
622,4,0,0,14,24.0,3,0,5.4,13.4,19,78,4,6,0,0,0,21938,3.0,1.0,17.0,0,0,45,1,0,2,3.0
623,21,0,0,2,3.3,0,0,0.6,0.4,15,30,6,8,0,0,0,83611,1.0,0.0,2.0,0,0,75,1,0,1,1.0
624,20,0,0,0,0.0,0,0,0.0,0.0,14,0,5,7,0,0,0,23082,0.0,1.0,0.0,0,0,55,0,0,0,2.0
630,12,0,0,0,0.0,0,0,0.0,0.0,16,0,9,10,0,0,0,30923,3.0,4.0,0.0,0,0,65,1,0,0,1.0
631,21,0,0,3,1.3,0,0,0.5,3.8,15,14,6,8,0,0,0,12879,1.0,0.0,0.0,0,0,60,1,0,1,0.0
644,8,0,0,0,0.0,0,0,0.0,0.0,15,0,16,21,0,0,0,14946,1.0,0.0,0.0,0,0,60,0,0,0,0.0
654,24,0,0,7,21.6,2,0,8.0,12.4,19,90,13,16,0,0,0,367903,2.0,0.0,46.0,0,0,50,1,0,2,2.0
651,9,0,0,11,10.2,3,0,1.7,7.0,11,90,0,0,0,0,0,19025,3.0,0.0,0.0,0,0,55,1,1,1,0.0
653,8,0,0,4,0.0,0,0,0.2,2.0,15,1,16,21,0,0,0,8045,1.0,0.0,0.0,0,0,55,0,0,1,0.0
667,10,0,0,5,0.0,1,0,0.7,7.2,16,28,10,12,0,0,0,4908,3.0,4.0,0.0,0,0,50,0,0,1,1.0
672,25,0,0,4,0.8,0,0,0.2,1.2,17,4,14,19,0,0,0,2432,2.0,0.0,0.0,0,0,50,0,0,1,0.0
676,11,0,0,15,1.2,0,0,2.8,27.2,13,90,17,23,0,0,0,126755,3.0,0.0,0.0,0,0,50,0,0,3,2.0
677,7,0,0,18,1.4,0,1,5.4,31.6,14,90,15,20,0,0,0,461359,0.0,1.0,21.0,0,0,70,1,0,8,15.0
681,20,0,0,4,3.2,1,0,0.5,2.2,14,76,5,7,0,0,0,23808,0.0,1.0,0.0,0,0,45,0,0,2,1.0
682,0,3,2,35,38.0,0,0,11.5,38.6,11,74,7,9,0,0,0,473242,3.0,0.0,38.0,0,0,80,0,0,14,2.0
686,12,0,0,0,0.0,0,0,0.0,0.0,16,0,9,10,0,0,0,4288,3.0,4.0,0.0,0,0,65,1,0,0,0.0
692,11,0,0,17,6.2,0,0,2.9,13.8,13,90,17,23,0,0,0,127919,3.0,0.0,9.0,0,0,65,0,0,3,2.0
694,4,0,0,13,3.8,3,0,1.7,8.4,19,90,4,6,0,0,0,269810,3.0,1.0,5.0,0,0,45,1,0,2,0.0
1,4,0,0,0,0.0,0,0,0.0,0.0,13,0,13,16,0,0,0,1495,3.0,0.0,0.0,44,589,50,0,0,0,0.0
3,8,0,0,13,2.7,2,0,0.9,6.4,11,64,17,23,0,0,0,172602,2.0,5.0,0.0,34383,25369,55,1,1,1,2.0
4,9,0,0,3,2.0,4,0,0.5,0.6,14,57,9,10,0,0,0,9228,3.0,4.0,2.0,2197,2023,50,0,0,1,0.0
8,25,0,0,17,39.2,3,0,6.7,25.6,19,90,11,14,0,0,0,1192596,3.0,1.0,2.0,59207,161947,65,1,0,2,2.0
5,10,0,0,0,0.0,0,0,0.0,0.0,14,0,7,9,0,0,0,1293,3.0,4.0,0.0,33,754,50,1,0,0,0.0
6,4,0,0,3,1.2,0,0,0.8,6.4,13,12,13,16,0,0,0,57682,3.0,0.0,0.0,2185,27968,65,0,0,1,2.0
12,11,0,0,0,0.0,0,0,0.0,0.0,18,0,3,5,0,0,0,44070,2.0,4.0,0.0,2648,6381,45,1,0,0,0.0
13,14,0,0,0,0.0,0,0,0.0,0.0,19,0,19,25,0,0,0,0,3.0,1.0,0.0,0,0,45,0,0,0,0.0
26,4,0,0,0,0.0,0,0,0.0,0.0,13,0,13,16,0,0,0,4108,3.0,0.0,0.0,156,689,55,0,0,0,0.0
18,8,0,0,2,6.0,0,0,0.9,0.0,11,19,17,23,0,0,0,11246,2.0,5.0,4.0,641,2886,60,1,0,1,1.0
22,12,0,0,0,0.0,0,0,0.0,0.0,15,0,4,6,0,0,0,2877,2.0,0.0,0.0,101,810,65,0,0,0,0.0
28,4,0,0,4,10.4,0,0,3.0,2.0,13,1,13,16,0,0,0,3804,3.0,0.0,18.0,305,540,55,0,0,1,3.0
30,8,0,0,13,6.0,2,0,3.1,18.0,11,90,17,23,0,0,0,133590,2.0,5.0,7.0,36189,17041,55,1,0,2,2.0
31,16,0,0,0,0.6,2,0,0.0,0.0,13,32,2,4,0,0,0,1348064,3.0,0.0,0.0,80068,163865,55,1,0,1,0.0
39,15,0,0,0,0.0,0,0,0.0,0.0,16,0,5,7,0,0,0,5704,3.0,1.0,0.0,331,717,50,1,0,0,0.0
42,24,0,0,4,4.7,1,0,0.7,2.2,19,7,0,0,0,0,0,11308,1.0,2.0,0.0,512,4633,59,0,0,1,0.0
43,7,0,2,27,20.9,1,1,10.1,39.6,16,90,12,15,0,0,0,51702,3.0,1.0,40.0,18748,7622,60,0,0,9,5.0
